coordinateUncertaintyInMeters,day,month,year,decade,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,lat_grid,lon_grid,species_richness,decimalLatitude,decimalLongitude,insect_sighting_density
204.0,13,11,2023,2020,4,12,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
203.0,24,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
8.0,5,2,2011,2010,4,27,2,0,0,17.7,73.8,93,17.71532,73.808242,28.39065105435902
61.0,3,10,2009,2000,4,27,3,0,3,17.7,73.8,93,17.715237,73.808148,28.908097736427656
31.0,15,10,2010,2010,4,27,3,0,3,17.7,73.8,93,17.722782,73.762631,28.17742542152915
1829.0,30,7,2022,2020,2,34,2,0,2,17.5,73.6,12,17.47187,73.61922,17.698186830533768
203.0,25,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,22,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,22,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,27,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,24,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,22,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,24,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,30,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,20,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.558739,73.504469,195.17104301194328
203.0,19,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,27,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,22,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,25,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,25,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,23,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,20,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.558739,73.504469,195.17104301194328
217.0,30,7,2022,2020,4,19,2,0,2,17.4,73.7,69,17.390113,73.678495,71.31701998256159
203.0,18,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.558739,73.504469,195.17104301194328
203.0,27,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,24,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,23,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,23,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,23,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,24,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,25,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,24,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,19,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.558739,73.504469,195.17104301194328
203.0,24,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,24,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,19,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.558739,73.504469,195.17104301194328
204.0,7,11,2023,2020,4,26,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
203.0,26,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
205.0,29,3,2015,2010,7,0,2,0,1,17.7,73.8,93,17.725689,73.818914,31.039274172879253
5091.0,13,12,2020,2020,4,31,2,0,0,17.6,73.8,97,17.603097,73.847787,87.05169300355841
2070.0,30,7,2022,2020,4,48,2,0,2,17.4,73.7,69,17.427497,73.663459,71.20726289279048
5091.0,13,12,2020,2020,4,31,2,0,0,17.6,73.8,97,17.603097,73.847787,87.05169300355841
205.0,29,3,2015,2010,7,0,2,0,1,17.7,73.8,93,17.725689,73.818914,31.039274172879253
209.0,13,11,2023,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,12.6981249944774
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,7,11,2023,2020,4,19,1,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,26,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,52,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
203.0,30,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
205.0,12,11,2023,2020,4,31,2,0,3,17.7,73.8,93,17.725689,73.818914,33.87927417287925
3066.0,12,11,2023,2020,4,39,3,0,3,17.5,73.7,15,17.450305,73.736018,8.28582620795852
204.0,13,11,2023,2020,4,19,1,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
209.0,12,11,2023,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,12.6981249944774
993.0,12,11,2023,2020,4,43,2,0,3,17.7,73.8,93,17.720831,73.823716,33.80373067810686
3066.0,11,11,2023,2020,4,31,2,0,3,17.5,73.7,15,17.450305,73.736018,8.28582620795852
205.0,11,11,2023,2020,4,39,2,0,3,17.7,73.8,93,17.725689,73.818914,33.87927417287925
203.0,13,12,2022,2020,4,31,3,0,0,17.4,73.7,69,17.402445,73.7396,35.57985983209219
3066.0,12,11,2023,2020,4,31,2,0,3,17.5,73.7,15,17.450305,73.736018,8.28582620795852
204.0,13,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,52,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,12,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,7,11,2023,2020,4,52,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
203.0,31,7,2022,2020,4,19,1,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
217.0,30,7,2022,2020,4,19,2,0,2,17.4,73.7,69,17.390113,73.678495,71.31701998256159
204.0,13,11,2023,2020,4,52,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,12,11,2023,2020,4,19,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,13,11,2023,2020,4,52,2,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
203.0,31,7,2022,2020,4,19,1,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
204.0,7,11,2023,2020,4,12,1,0,3,17.6,73.5,172,17.557575,73.503528,90.27956606235296
204.0,22,10,2023,2020,4,40,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,19,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,39,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,6,29,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,31,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,6,29,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,39,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,31,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,39,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,39,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,6,29,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,39,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,27,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,4,39,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
204.0,22,10,2023,2020,6,29,2,0,3,17.6,73.8,97,17.597585,73.84796,49.61956606235296
37.0,21,10,2023,2020,0,49,2,0,3,17.7,73.8,93,17.727213,73.819562,39.87751060084706
665.0,28,7,2015,2010,4,48,2,0,2,17.7,73.8,93,17.733104,73.759186,42.15673838153945
63.0,21,10,2023,2020,0,49,2,0,3,17.7,73.8,93,17.728583,73.819037,39.82521697840786
203.0,22,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,20,12,2021,2020,4,39,2,0,0,17.5,73.5,183,17.528555,73.515938,62.8998598320922
203.0,30,9,2015,2010,6,29,2,0,3,17.7,73.8,93,17.735601,73.812206,35.299859832092196
210.0,26,1,2015,2010,4,31,3,0,0,17.7,73.8,93,17.733104,73.759186,30.857842191932992
205.0,18,12,2014,2010,4,39,2,0,0,17.7,73.8,93,17.725689,73.818914,31.299274172879255
261.0,26,7,2022,2020,4,26,2,0,2,17.6,73.8,97,17.595726,73.846164,192.17563553849234
205.0,29,3,2015,2010,4,39,2,0,1,17.7,73.8,93,17.725689,73.818914,31.039274172879253
203.0,29,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
205.0,24,9,2014,2010,3,2,2,0,3,17.7,73.8,93,17.725689,73.818914,30.859274172879253
205.0,18,12,2014,2010,4,39,2,0,0,17.7,73.8,93,17.725689,73.818914,31.299274172879255
207.0,24,9,2023,2020,4,31,2,0,3,17.6,73.8,97,17.592763,73.827203,41.99869594940771
205.0,18,12,2014,2010,4,39,3,0,0,17.7,73.8,93,17.725689,73.818914,31.299274172879255
205.0,29,3,2015,2010,3,24,2,0,1,17.7,73.8,93,17.725689,73.818914,31.039274172879253
205.0,24,9,2023,2020,4,39,2,0,3,17.7,73.8,93,17.725689,73.818914,32.71927417287925
205.0,24,9,2023,2020,4,43,2,0,3,17.7,73.8,93,17.725689,73.818914,32.71927417287925
205.0,22,8,2014,2010,4,26,2,0,2,17.7,73.8,93,17.725689,73.818914,32.277587073624765
203.0,12,4,2015,2010,3,2,2,0,1,17.7,73.8,93,17.724236,73.836458,27.839859832092195
1829.0,30,7,2022,2020,2,11,2,0,2,17.5,73.6,12,17.47187,73.61922,17.698186830533768
205.0,11,1,2015,2010,4,39,2,0,0,17.7,73.8,93,17.725689,73.818914,30.859274172879253
205.0,26,1,2015,2010,2,11,2,0,0,17.7,73.8,93,17.725689,73.818914,30.859274172879253
203.0,12,4,2015,2010,3,2,2,0,1,17.7,73.8,93,17.724561,73.826055,27.839859832092195
205.0,25,11,2014,2010,4,27,2,0,3,17.7,73.8,93,17.725689,73.818914,31.839274172879254
216.0,30,7,2022,2020,2,11,2,0,2,17.5,73.6,12,17.473,73.6438,17.80372339300229
4157.0,23,9,2023,2020,4,52,2,0,3,17.6,73.8,97,17.592764,73.827203,41.877157842049435
4157.0,24,9,2023,2020,4,31,2,0,3,17.6,73.8,97,17.592764,73.827203,41.877157842049435
993.0,4,10,2015,2010,4,39,2,0,3,17.7,73.8,93,17.720831,73.823716,35.66373067810686
993.0,30,8,2015,2010,4,27,2,0,2,17.7,73.8,93,17.720831,73.823716,32.19297835947969
261.0,24,8,2008,2000,0,7,1,0,2,17.6,73.8,97,17.595726,73.846164,31.724435538492365
203.0,26,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
3152.0,20,9,2015,2010,0,33,1,0,3,17.7,73.8,93,17.714987,73.812498,35.18501445877153
203.0,30,7,2022,2020,4,12,1,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,23,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
204.0,22,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
203.0,30,7,2022,2020,4,48,2,0,2,17.4,73.7,69,17.393343,73.667763,71.32144301194327
1601005.0,23,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557579,73.503528,116.94704553839286
204.0,22,7,2023,2020,4,12,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,36,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,12,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,23,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,26,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
204.0,22,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.557575,73.503528,117.1963139898353
203.0,27,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,12,4,2022,2020,4,19,3,0,1,17.4,73.7,69,17.397704,73.671868,23.519859832092195
209.0,18,5,2022,2020,4,19,2,0,1,17.8,73.7,31,17.769133,73.742102,10.6581249944774
203.0,25,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
209.0,18,5,2022,2020,6,4,2,0,1,17.8,73.7,31,17.769133,73.742102,10.6581249944774
191.0,18,5,2021,2020,4,40,2,0,1,17.4,73.8,41,17.402477,73.75136,16.123540035958868
191.0,18,5,2021,2020,4,39,2,0,1,17.4,73.8,41,17.402477,73.75136,16.123540035958868
191.0,18,5,2021,2020,4,40,2,0,1,17.4,73.8,41,17.402477,73.75136,16.123540035958868
191.0,18,5,2021,2020,4,39,2,0,1,17.4,73.8,41,17.402477,73.75136,16.123540035958868
191.0,18,5,2021,2020,4,39,2,0,1,17.4,73.8,41,17.402477,73.75136,16.123540035958868
203.0,13,12,2022,2020,4,31,3,0,0,17.4,73.7,69,17.404812,73.74282,35.57985983209219
203.0,13,12,2022,2020,4,31,3,0,0,17.4,73.7,69,17.39839,73.743188,35.57985983209219
203.0,27,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
1069.0,18,5,2022,2020,4,19,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
203.0,21,7,2020,2020,4,52,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
5321.0,5,7,2015,2010,6,29,2,0,2,17.5,73.5,183,17.547617,73.460889,68.3093961366775
5321.0,5,7,2015,2010,6,29,2,0,2,17.5,73.5,183,17.547617,73.460889,68.3093961366775
203.0,24,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
4123.0,28,8,2022,2020,4,27,2,0,2,17.7,73.8,93,17.720831,73.823716,35.52347039211556
3887.0,5,11,2022,2020,6,10,2,0,3,17.7,73.8,93,17.720831,73.823716,55.219021218922705
5906.0,28,1,2023,2020,4,39,1,0,0,17.7,73.8,93,17.719523,73.80861,29.487834203555195
203.0,28,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,24,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,18,2,2020,2020,4,19,2,0,0,17.6,73.5,172,17.648261,73.455911,60.9598598320922
4.0,28,3,2021,2020,4,31,2,0,1,17.6,73.8,97,17.598352,73.843378,51.03973830400941
31.0,28,3,2021,2020,4,31,1,0,1,17.6,73.8,97,17.591069,73.847017,50.65742542152915
203.0,26,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,27,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,13,12,2022,2020,4,39,2,0,0,17.4,73.7,69,17.400243,73.743923,35.57985983209219
203.0,13,12,2022,2020,3,2,2,0,0,17.4,73.7,69,17.402417,73.73934,35.57985983209219
203.0,13,12,2022,2020,4,39,2,0,0,17.4,73.7,69,17.427697,73.728023,35.57985983209219
203.0,25,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
203.0,13,12,2022,2020,4,39,2,0,0,17.4,73.7,69,17.404812,73.74282,35.57985983209219
203.0,13,12,2022,2020,4,39,2,0,0,17.4,73.7,69,17.391257,73.678583,35.57985983209219
203.0,28,7,2022,2020,4,37,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,12,12,2022,2020,4,31,2,0,0,17.5,73.8,9,17.492242,73.827159,3.699859832092195
203.0,13,12,2022,2020,3,24,2,0,0,17.4,73.7,69,17.402393,73.739511,35.57985983209219
203.0,13,12,2022,2020,4,39,2,0,0,17.4,73.7,69,17.391369,73.678641,35.57985983209219
203.0,27,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,26,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,306.8798430119433
5321.0,12,10,2022,2020,6,29,2,0,3,17.5,73.5,183,17.531904,73.515134,86.25053226489062
1826.0,30,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.464541,73.462216,186.93024770972437
216.0,30,7,2022,2020,4,48,2,0,2,17.5,73.6,12,17.473,73.6438,17.80372339300229
94.0,28,9,2014,2010,4,39,2,0,3,17.7,73.8,93,17.72542,73.832181,30.912130572362823
98.0,12,10,2014,2010,6,29,2,0,3,17.6,73.8,97,17.597092,73.846445,31.228945235184245
95.0,28,9,2014,2010,4,39,2,0,3,17.7,73.8,93,17.725287,73.832299,30.911317365020412
150.0,12,10,2014,2010,4,39,2,0,3,17.7,73.8,93,17.724899,73.826645,31.318851319048903
209.0,23,9,2022,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,31,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,27,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,27,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,43,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,27,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,31,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,43,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,31,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,31,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,43,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,27,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
209.0,23,9,2022,2020,4,39,2,0,3,17.8,73.7,31,17.769133,73.742102,22.7981249944774
98.0,1,10,2010,2010,6,29,2,0,3,17.6,73.8,97,17.597092,73.846445,30.788945235184244
214.0,30,7,2022,2020,7,57,2,0,2,17.5,73.6,12,17.471803,73.619211,17.80433576030092
439.0,2,10,2012,2010,0,45,1,0,3,17.7,73.8,93,17.725689,73.818914,33.658658994039406
645.0,23,9,2012,2010,0,45,1,0,3,17.7,73.8,93,17.725689,73.818914,30.981250757537374
645.0,23,9,2012,2010,0,45,1,0,3,17.7,73.8,93,17.725689,73.818914,30.981250757537374
203.0,1,8,2022,2020,6,29,2,0,2,17.5,73.5,183,17.531904,73.515134,63.19024301194326
203.0,9,5,2021,2020,6,29,2,0,1,17.5,73.5,183,17.531904,73.515134,55.619859832092196
203.0,1,8,2021,2020,6,44,1,0,2,17.5,73.5,183,17.531904,73.515134,60.502243011943264
203.0,15,3,2021,2020,6,4,2,0,1,17.5,73.5,183,17.531904,73.515134,56.67985983209219
203.0,29,10,2020,2020,6,29,2,0,3,17.5,73.5,183,17.531904,73.515134,74.9398598320922
203.0,29,10,2020,2020,6,29,2,0,3,17.5,73.5,183,17.531904,73.515134,74.9398598320922
203.0,29,10,2020,2020,6,29,2,0,3,17.5,73.5,183,17.531904,73.515134,74.9398598320922
1069.0,18,5,2022,2020,4,39,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
1069.0,18,5,2022,2020,4,39,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
1069.0,18,5,2022,2020,4,39,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
2223.0,3,6,2022,2020,4,31,2,0,2,17.4,73.5,6,17.405411,73.541744,3.9823149026476865
1069.0,18,5,2022,2020,4,31,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
2220.0,10,6,2022,2020,4,40,2,0,2,17.4,73.5,6,17.405411,73.541744,3.9823627692728722
1069.0,18,5,2022,2020,4,31,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
1069.0,18,5,2022,2020,4,31,2,0,1,17.4,73.7,69,17.39189,73.740431,27.96092481993164
203.0,31,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
217.0,30,7,2022,2020,4,36,2,0,2,17.4,73.7,69,17.390109,73.678496,71.31701998256159
203.0,20,7,2021,2020,4,38,1,0,2,17.6,73.5,172,17.558739,73.504469,195.17104301194328
203.0,25,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,25,7,2022,2020,4,19,1,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,20,7,2022,2020,4,48,1,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,25,7,2022,2020,4,40,2,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,26,7,2022,2020,4,26,1,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,26,7,2022,2020,4,12,1,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,7,7,2022,2020,4,52,2,0,2,17.5,73.5,183,17.52048,73.532029,187.03984301194328
203.0,24,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,26,7,2022,2020,4,36,1,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,25,7,2022,2020,4,19,1,0,2,17.5,73.5,183,17.531904,73.515134,187.03984301194328
203.0,1,7,2012,2010,6,29,2,0,2,17.3,73.8,9,17.305408,73.82132,5.039843011943259
2070.0,30,7,2022,2020,4,48,2,0,2,17.4,73.6,6,17.43,73.65,3.0888628927904795
1829.0,30,7,2022,2020,4,31,2,0,2,17.5,73.6,12,17.47187,73.61922,17.698186830533768
203.0,31,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,30,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,12,1,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,59,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,30,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
1826.0,30,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.464541,73.462216,186.93024770972437
203.0,31,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
216.0,30,7,2022,2020,4,27,2,0,2,17.5,73.6,12,17.473,73.6438,17.80372339300229
216.0,30,7,2022,2020,4,43,2,0,2,17.5,73.6,12,17.473,73.6438,17.80372339300229
216.0,30,7,2022,2020,4,27,2,0,2,17.5,73.6,12,17.473,73.6438,17.80372339300229
203.0,31,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
1826.0,29,7,2022,2020,3,24,2,0,2,17.5,73.5,183,17.464504,73.462216,186.93024770972437
203.0,31,7,2022,2020,4,38,1,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
2070.0,30,7,2022,2020,3,2,3,0,2,17.4,73.7,69,17.427497,73.663459,71.20726289279048
203.0,31,7,2022,2020,4,56,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,31,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
216.0,30,7,2022,2020,4,27,2,0,2,17.5,73.6,12,17.473,73.6438,17.80372339300229
217.0,30,7,2022,2020,4,19,2,0,2,17.4,73.7,69,17.390113,73.678495,71.31701998256159
1826.0,30,7,2022,2020,4,31,2,0,2,17.5,73.5,183,17.464541,73.462216,186.93024770972437
203.0,29,7,2022,2020,4,59,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
203.0,29,7,2022,2020,4,37,2,0,2,17.6,73.5,172,17.558697,73.504485,436.84464301194333
