gbifID,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
5760796179,https://www.inaturalist.org/observations/309685449,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,Argiope pulchella,SPECIES,"Argiope pulchella Thorell, 1881",IN,,Maharashtra,PRESENT,,17.553161,73.608199,9.0,2025-08-26,26,8,2025,5171025.0,5171025.0,HUMAN_OBSERVATION,iNaturalist,Observations,309685449,swap0009,2025-08-28T10:21:20,CC_BY_NC_4_0,swap0009,swap0009,2026-02-23T23:57:24.040Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5760765761,https://www.inaturalist.org/observations/311104528,Animalia,Chordata,Squamata,,Colubridae,Amphiesma,Amphiesma stolatum,SPECIES,"Amphiesma stolatum (Linnaeus, 1758)",IN,,Maharashtra,PRESENT,,17.450779,73.707796,312.0,2020-10-20,20,10,2020,2458024.0,2458024.0,HUMAN_OBSERVATION,iNaturalist,Observations,311104528,Chandramani Jadhav,2025-09-02T20:25:29,CC_BY_NC_4_0,Chandramani Jadhav,Chandramani Jadhav,2026-02-23T23:57:41.969Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5760557308,https://www.inaturalist.org/observations/311102910,Animalia,Chordata,Squamata,,Colubridae,Boiga,Boiga trigonata,SPECIES,"Boiga trigonata (Schneider, 1802)",IN,,Maharashtra,PRESENT,,17.565041,73.775624,64168.0,2021-05-24,24,5,2021,2457853.0,2457853.0,HUMAN_OBSERVATION,iNaturalist,Observations,311102910,Chandramani Jadhav,2025-09-02T20:17:52,CC_BY_NC_4_0,Chandramani Jadhav,Chandramani Jadhav,2026-02-23T22:46:50.641Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5760488028,https://www.inaturalist.org/observations/311102332,Animalia,Chordata,Squamata,,Colubridae,Platyceps,Platyceps plinii,SPECIES,"Platyceps plinii (Merrem, 1820)",IN,,Maharashtra,PRESENT,,17.453785,73.70613,3245.0,2024-04-16,16,4,2024,11143886.0,11143886.0,HUMAN_OBSERVATION,iNaturalist,Observations,311102332,Chandramani Jadhav,2025-09-02T20:15:10,CC_BY_NC_4_0,Chandramani Jadhav,Chandramani Jadhav,2026-02-23T23:57:43.257Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5760147174,https://www.inaturalist.org/observations/311103590,Animalia,Chordata,Squamata,,Colubridae,,,FAMILY,Colubridae,IN,,Maharashtra,PRESENT,,17.450779,73.707796,312.0,2021-06-21,21,6,2021,6172.0,,HUMAN_OBSERVATION,iNaturalist,Observations,311103590,Karthik,2025-09-03T06:06:54,CC_BY_NC_4_0,Chandramani Jadhav,Chandramani Jadhav,2026-02-23T23:57:39.424Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5759825525,https://www.inaturalist.org/observations/311105501,Animalia,Chordata,Squamata,,Uropeltidae,Uropeltis,Uropeltis macrolepis,SPECIES,"Uropeltis macrolepis (Peters, 1862)",IN,,Maharashtra,PRESENT,,17.425064,73.713291,1069.0,2025-06-09,9,6,2025,9212284.0,9212284.0,HUMAN_OBSERVATION,iNaturalist,Observations,311105501,Chandramani Jadhav,2025-09-02T20:30:26,CC_BY_NC_4_0,Chandramani Jadhav,Chandramani Jadhav,2026-02-23T23:57:39.551Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5292425535,https://www.inaturalist.org/observations/303127246,Animalia,Chordata,Testudines,,Emydidae,Trachemys,Trachemys scripta,SUBSPECIES,"Trachemys scripta elegans (Wied, 1838)",IN,,Maharashtra,PRESENT,,17.555557,73.504929,218.0,2024-05-23,23,5,2024,6157026.0,2443002.0,HUMAN_OBSERVATION,iNaturalist,Observations,303127246,shamika_mahamuni10,2025-08-02T14:23:44,CC_BY_NC_4_0,shamika_mahamuni10,shamika_mahamuni10,2026-02-23T22:45:12.737Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5237543408,https://www.inaturalist.org/observations/253991123,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Thomisus,,GENUS,"Thomisus Walckenaer, 1805",IN,,Maharashtra,PRESENT,,17.609429,73.825372,1470.0,2024-12-03,3,12,2024,2166053.0,,HUMAN_OBSERVATION,iNaturalist,Observations,253991123,Sri Harsha K.M,2024-12-15T08:06:17,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-24T00:52:06.792Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5206489661,https://www.inaturalist.org/observations/292013046,Animalia,Chordata,Squamata,,Colubridae,Boiga,Boiga trigonata,SPECIES,"Boiga trigonata (Schneider, 1802)",IN,,Maharashtra,PRESENT,,17.603094,73.847787,5098.0,2025-06-13,13,6,2025,2457853.0,2457853.0,HUMAN_OBSERVATION,iNaturalist,Observations,292013046,Vaishnavi Apte,2025-06-23T05:52:00,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T22:42:57.300Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5167188218,https://www.inaturalist.org/observations/277348910,Animalia,Chordata,Squamata,,Agamidae,Sarada,Sarada superba,SPECIES,"Sarada superba Deepak, Zambre, Bhosale & Giri, 2016",IN,,Maharashtra,PRESENT,,17.600584,73.813536,976.0,2025-05-01,1,5,2025,9522277.0,9522277.0,HUMAN_OBSERVATION,iNaturalist,Observations,277348910,Vaishnavi Apte,2025-05-01T12:30:15,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T23:49:43.718Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5154486557,https://www.inaturalist.org/observations/280163039,Animalia,Chordata,Testudines,,Trionychidae,Lissemys,Lissemys punctata,SPECIES,"Lissemys punctata (Bonnaterre, 1789)",IN,,Maharashtra,PRESENT,,17.5117,73.544899,19.0,2024-07-16,16,7,2024,2442758.0,2442758.0,HUMAN_OBSERVATION,iNaturalist,Observations,280163039,Tanaji Bhandare,2025-05-11T07:12:16,CC_BY_NC_4_0,Tanaji Bhandare,Tanaji Bhandare,2026-02-23T22:40:40.250Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5133449089,https://www.inaturalist.org/observations/239583394,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis aureus,SPECIES,"Canis aureus Linnaeus, 1758",IN,,Maharashtra,PRESENT,,17.542495,73.841971,497.0,2024-09-03,3,9,2024,5219219.0,5219219.0,HUMAN_OBSERVATION,iNaturalist,Observations,239583394,Max Allen,2025-04-13T16:12:48,CC_BY_4_0,Chinmay Bhoyar,Chinmay Bhoyar,2026-02-23T23:42:27.010Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5104612616,https://www.inaturalist.org/observations/266513762,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,SPECIES,"Bos gaurus C.H.Smith, 1827",IN,,Maharashtra,PRESENT,,17.642154,73.837925,30716.0,2025-03-22,22,3,2025,2441026.0,2441025.0,HUMAN_OBSERVATION,iNaturalist,Observations,266513762,Dhairyasheel Dayal,2025-03-23T06:45:05,CC_BY_NC_4_0,Dhairyasheel Dayal,Dhairyasheel Dayal,2026-02-24T00:54:38.333Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5053511302,03D4878BFC192845FF6AFE8651184E26.mc.3B153CC0FC19284CFF6AFE3255194D22,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,,GENUS,"Hemidactylus Oken, 1817",IN,Chalkewadi Plateau,Maharashtra,PRESENT,1.0,17.554167,73.82,,2022-08-01,1,8,2022,5221394.0,,MATERIAL_CITATION,BNHS,,BNHS 2929,,,CC0_1_0,,,2026-02-26T07:25:06.054Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5053511301,03D4878BFC192845FF6AFE8651184E26.mc.3B153CC0FC19284CFF3AFDCA52B14D5A,Animalia,Chordata,Squamata,,Gekkonidae,Hemidactylus,,GENUS,"Hemidactylus Oken, 1817",IN,Chalkewadi Plateau,Maharashtra,PRESENT,2.0,17.554167,73.82,,2022-08-01,1,8,2022,5221394.0,,MATERIAL_CITATION,BNHS,,"BNHS 2930, BNHS 2931, BNHS 2932",,,CC0_1_0,,Ayaan Sayyed & Masum Sayyed,2026-02-26T07:25:06.026Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
5037188348,https://www.inaturalist.org/observations/230694219,Animalia,Chordata,Squamata,,Colubridae,Amphiesma,Amphiesma stolatum,SPECIES,"Amphiesma stolatum (Linnaeus, 1758)",IN,,Maharashtra,PRESENT,,17.592764,73.827203,4157.0,2024-07-13,13,7,2024,2458024.0,2458024.0,HUMAN_OBSERVATION,iNaturalist,Observations,230694219,Dev,2024-08-12T16:39:40,CC_BY_NC_4_0,Dev,Dev,2026-02-23T23:39:54.587Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5007883859,https://www.inaturalist.org/observations/254898320,Animalia,Chordata,Squamata,,Viperidae,Echis,Echis carinatus,SPECIES,"Echis carinatus (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.592764,73.827203,4157.0,2024-07-10,10,7,2024,2443876.0,2443876.0,HUMAN_OBSERVATION,iNaturalist,Observations,254898320,Dev,2024-12-12T13:50:47,CC_BY_NC_4_0,Dev,Dev,2026-02-23T22:36:03.592Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5007715040,https://www.inaturalist.org/observations/176424842,Animalia,Chordata,Squamata,,Colubridae,Ahaetulla,Ahaetulla borealis,SPECIES,"Ahaetulla borealis Mallik, Srikanthan, Pal, D'Souza, Shanker & Ganesh, 2020",IN,,Maharashtra,PRESENT,,17.643946,73.821321,3134.0,2022-09-17,17,9,2022,10893621.0,10893621.0,HUMAN_OBSERVATION,iNaturalist,Observations,176424842,rushigal,2023-08-08T14:46:57,CC_BY_NC_4_0,Dhairyasheel Dayal,Dhairyasheel Dayal,2026-02-23T22:20:35.923Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4994579470,https://www.inaturalist.org/observations/253543668,Animalia,Chordata,Squamata,,Viperidae,Echis,Echis carinatus,SPECIES,"Echis carinatus (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.605016,73.816121,357.0,2024-11-22,22,11,2024,2443876.0,2443876.0,HUMAN_OBSERVATION,iNaturalist,Observations,253543668,Arjyoma Chanda,2024-11-29T20:10:16,CC_BY_NC_4_0,Arjyoma Chanda,Arjyoma Chanda,2026-02-23T23:45:31.163Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4994132099,https://www.inaturalist.org/observations/245949763,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,Haemadipsa,Haemadipsa zeylanica,SPECIES,"Haemadipsa zeylanica (Moquin-Tandon, 1827)",IN,,Maharashtra,PRESENT,,17.708867,73.681435,,2024-10-05,5,10,2024,8997397.0,8997397.0,HUMAN_OBSERVATION,iNaturalist,Observations,245949763,Rajendra Kamble,2024-10-06T14:09:42,CC_BY_NC_4_0,Rajendra Kamble,Rajendra Kamble,2026-02-23T22:34:32.390Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4993909494,https://www.inaturalist.org/observations/253547679,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca radiata,SPECIES,"Macaca radiata (É.Geoffroy Saint-Hilaire, 1812)",IN,,Maharashtra,PRESENT,,17.599258,73.847551,63.0,2024-11-23,23,11,2024,2436612.0,2436612.0,HUMAN_OBSERVATION,iNaturalist,Observations,253547679,Arjyoma Chanda,2024-11-29T20:46:57,CC_BY_NC_4_0,Arjyoma Chanda,Arjyoma Chanda,2026-02-23T22:46:08.407Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4993752378,https://www.inaturalist.org/observations/253868079,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes bengalensis,SPECIES,"Vulpes bengalensis (Shaw, 1800)",IN,,Maharashtra,PRESENT,,17.42319,73.829781,2597.0,2024-12-02,2,12,2024,5219308.0,5219308.0,HUMAN_OBSERVATION,iNaturalist,Observations,253868079,Vaishnavi Apte,2024-12-02T12:30:33,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-24T00:52:07.330Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4987787731,https://www.inaturalist.org/observations/188140869,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta rugiscutis,SPECIES,"Hottentotta rugiscutis (Pocock, 1897)",IN,,Maharashtra,PRESENT,,17.720831,73.823716,993.0,2015-05-30,30,5,2015,6893459.0,6893459.0,HUMAN_OBSERVATION,iNaturalist,Observations,188140869,Victoria Tang,2023-10-20T12:26:52,CC_BY_NC_4_0,Avinash Bhagat,Avinash Bhagat,2026-02-23T22:22:54.708Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4987644490,https://www.inaturalist.org/observations/252612566,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros speoris,SPECIES,"Hipposideros speoris (Schneider, 1800)",IN,,Maharashtra,PRESENT,,17.603097,73.847787,5091.0,2024-10-02,2,10,2024,5218559.0,5218559.0,HUMAN_OBSERVATION,iNaturalist,Observations,252612566,Rohit Chakravarty,2024-11-22T16:50:52,CC_BY_NC_4_0,Rohit Chakravarty,Rohit Chakravarty,2026-02-23T22:35:40.807Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4987488710,https://www.inaturalist.org/observations/252612568,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros fulvus,SPECIES,"Hipposideros fulvus Gray, 1838",IN,,Maharashtra,PRESENT,,17.603097,73.847787,5091.0,2024-10-02,2,10,2024,5218561.0,5218561.0,HUMAN_OBSERVATION,iNaturalist,Observations,252612568,Rohit Chakravarty,2024-11-22T16:50:53,CC_BY_NC_4_0,Rohit Chakravarty,Rohit Chakravarty,2026-02-23T22:35:42.880Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4982322192,https://www.inaturalist.org/observations/251759720,Animalia,Chordata,Squamata,,Viperidae,Echis,Echis carinatus,SUBSPECIES,"Echis carinatus carinatus (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.594909,73.820431,509.0,2024-11-15,15,11,2024,7190296.0,2443876.0,HUMAN_OBSERVATION,iNaturalist,Observations,251759720,sahasmehta,2024-11-15T11:14:44,CC_BY_NC_4_0,sahasmehta,sahasmehta,2026-02-23T23:45:10.275Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4982312536,https://www.inaturalist.org/observations/251844917,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta rugiscutis,SPECIES,"Hottentotta rugiscutis (Pocock, 1897)",IN,,Maharashtra,PRESENT,,17.599548,73.817878,1515.0,2024-11-15,15,11,2024,6893459.0,6893459.0,HUMAN_OBSERVATION,iNaturalist,Observations,251844917,sahasmehta,2024-11-16T04:09:30,CC_BY_NC_4_0,sahasmehta,sahasmehta,2026-02-24T00:51:42.396Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4980621267,https://www.inaturalist.org/observations/251313240,Animalia,Chordata,Squamata,,Colubridae,Rhabdophis,Rhabdophis plumbicolor,SUBSPECIES,"Rhabdophis plumbicolor plumbicolor (Cantor, 1839)",IN,,Maharashtra,PRESENT,,17.603094,73.847787,5098.0,2024-11-10,10,11,2024,11185169.0,11133187.0,HUMAN_OBSERVATION,iNaturalist,Observations,251313240,Harsh Shah,2024-11-12T09:10:08,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T23:45:03.908Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4980338849,https://www.inaturalist.org/observations/188123942,Animalia,Chordata,Squamata,,Agamidae,Sarada,Sarada superba,SPECIES,"Sarada superba Deepak, Zambre, Bhosale & Giri, 2016",IN,,Maharashtra,PRESENT,,17.592766,73.827203,7212.0,2015-05-18,18,5,2015,9522277.0,9522277.0,HUMAN_OBSERVATION,iNaturalist,Observations,188123942,Omkar S Damle,2023-10-19T10:32:45,CC_BY_NC_4_0,Avinash Bhagat,Avinash Bhagat,2026-02-23T22:22:58.082Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4978437641,https://www.inaturalist.org/observations/250001440,Animalia,Chordata,Squamata,,Colubridae,Ptyas,Ptyas mucosa,SPECIES,"Ptyas mucosa (Linnaeus, 1758)",IN,,Maharashtra,PRESENT,,17.769133,73.742102,209.0,2024-10-31,31,10,2024,5224052.0,5224052.0,HUMAN_OBSERVATION,iNaturalist,Observations,250001440,gaurikarlekar,2024-11-01T13:25:53,CC_BY_NC_4_0,gaurikarlekar,gaurikarlekar,2026-02-23T22:35:16.128Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4976311979,https://www.inaturalist.org/observations/248700044,Animalia,Chordata,Squamata,,Scincidae,Eutropis,Eutropis carinata,SPECIES,"Eutropis carinata (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.728681,73.813329,994.0,2024-10-12,12,10,2024,2460829.0,2460829.0,HUMAN_OBSERVATION,iNaturalist,Observations,248700044,Hardeep Gazdar,2024-10-23T04:57:26,CC_BY_NC_4_0,Hardeep Gazdar,Hardeep Gazdar,2026-02-24T00:51:02.825Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4976244299,https://www.inaturalist.org/observations/245025283,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Sahyadriana,Sahyadriana thackerayi,SPECIES,"Sahyadriana thackerayi (Pati, 2016)",IN,,Maharashtra,PRESENT,,17.697964,73.592692,207.0,2024-09-27,27,9,2024,10080766.0,10080766.0,HUMAN_OBSERVATION,iNaturalist,Observations,245025283,Deepak Deshpande,2024-10-01T12:56:07,CC_BY_NC_4_0,Deepak Deshpande,Deepak Deshpande,2026-02-23T23:43:42.349Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4973960846,https://www.inaturalist.org/observations/247574396,Animalia,Chordata,Squamata,,Viperidae,Echis,Echis carinatus,SPECIES,"Echis carinatus (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.720831,73.823716,994.0,2024-10-12,12,10,2024,2443876.0,2443876.0,HUMAN_OBSERVATION,iNaturalist,Observations,247574396,Harsh Shah,2024-10-16T04:03:22,CC_BY_NC_4_0,Hardeep Gazdar,Hardeep Gazdar,2026-02-24T00:50:48.719Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4973842221,https://www.inaturalist.org/observations/247636970,Animalia,Chordata,Squamata,,Viperidae,Echis,Echis carinatus,SPECIES,"Echis carinatus (Schneider, 1801)",IN,,Maharashtra,PRESENT,,17.720831,73.823716,994.0,2024-10-12,12,10,2024,2443876.0,2443876.0,HUMAN_OBSERVATION,iNaturalist,Observations,247636970,Hardeep Gazdar,2024-10-16T15:58:41,CC_BY_NC_4_0,Hardeep Gazdar,Hardeep Gazdar,2026-02-23T22:34:48.138Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4973799060,https://www.inaturalist.org/observations/124317884,Animalia,Chordata,Amphibia,Gymnophiona,Ichthyophiidae,Uraeotyphlus,,GENUS,"Uraeotyphlus Peters, 1880",IN,,Maharashtra,PRESENT,,17.399434,73.737957,15.0,2022-07-02,2,7,2022,2431053.0,,HUMAN_OBSERVATION,iNaturalist,Observations,124317884,Vishal Kumar Prasad,2022-07-01T23:50:40,CC_BY_NC_4_0,Vishal Kumar Prasad,Vishal Kumar Prasad,2026-02-23T22:08:59.929Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
4953198015,https://www.inaturalist.org/observations/245960041,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Telamonia,Telamonia dimidiata,SPECIES,"Telamonia dimidiata (Simon, 1899)",IN,,Maharashtra,PRESENT,,17.735615,73.658343,,2024-10-05,5,10,2024,5172806.0,5172806.0,HUMAN_OBSERVATION,iNaturalist,Observations,245960041,Rajendra Kamble,2024-10-06T15:03:53,CC_BY_NC_4_0,Rajendra Kamble,Rajendra Kamble,2026-02-24T00:06:54.230Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4952821175,https://www.inaturalist.org/observations/246179230,Animalia,Chordata,Squamata,,Uropeltidae,Uropeltis,Uropeltis macrolepis,SPECIES,"Uropeltis macrolepis (Peters, 1862)",IN,,Maharashtra,PRESENT,,17.714284,73.688014,,2024-10-05,5,10,2024,9212284.0,9212284.0,HUMAN_OBSERVATION,iNaturalist,Observations,246179230,Harsh Shah,2024-10-08T04:06:49,CC_BY_NC_4_0,Rajendra Kamble,Rajendra Kamble,2026-02-23T23:43:54.552Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4945869830,https://www.inaturalist.org/observations/239598165,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis aureus,SPECIES,"Canis aureus Linnaeus, 1758",IN,,Maharashtra,PRESENT,,17.48295,73.837471,743.0,2024-09-03,3,9,2024,5219219.0,5219219.0,HUMAN_OBSERVATION,iNaturalist,Observations,239598165,Max Allen,2025-04-13T16:12:49,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T22:33:23.877Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4925909282,https://www.inaturalist.org/observations/230694256,Animalia,Chordata,Squamata,,Colubridae,Liopeltis,Liopeltis calamaria,SPECIES,"Liopeltis calamaria (Günther, 1858)",IN,,Maharashtra,PRESENT,,17.592764,73.827203,4157.0,2024-07-11,11,7,2024,2455194.0,2455194.0,HUMAN_OBSERVATION,iNaturalist,Observations,230694256,Dev,2024-08-01T13:59:47,CC_BY_NC_4_0,Dev,Dev,2026-02-24T00:47:31.186Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4919586980,https://www.inaturalist.org/observations/231810572,Animalia,Chordata,Squamata,,Colubridae,Rhabdops,Rhabdops aquaticus,SPECIES,"Rhabdops aquaticus Giri, Deepak, Captain & Gower, 2017",IN,,Maharashtra,PRESENT,,17.572516,73.80865,4157.0,2024-07-26,26,7,2024,9504820.0,9504820.0,HUMAN_OBSERVATION,iNaturalist,Observations,231810572,Rushdhi Radix,2024-07-26T13:13:32,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T22:31:40.771Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4909285336,https://www.inaturalist.org/observations/228620565,Animalia,Chordata,Squamata,,Colubridae,Liopeltis,Liopeltis calamaria,SPECIES,"Liopeltis calamaria (Günther, 1858)",IN,,Maharashtra,PRESENT,,17.427543,73.818215,776.0,2024-07-11,11,7,2024,2455194.0,2455194.0,HUMAN_OBSERVATION,iNaturalist,Observations,228620565,Vaishnavi Apte,2024-07-11T13:34:58,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T22:31:04.081Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4909255420,https://www.inaturalist.org/observations/225709829,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Raorchestes,Raorchestes ghatei,SPECIES,"Raorchestes ghatei Padhye, Sayyed, Jadhav & Dahanukar, 2013",IN,,Maharashtra,PRESENT,,17.592766,73.827203,4151.0,2024-06-15,15,6,2024,8764429.0,8764429.0,HUMAN_OBSERVATION,iNaturalist,Observations,225709829,Vaishnavi Apte,2024-06-28T13:23:54,CC_BY_NC_4_0,Vaishnavi Apte,Vaishnavi Apte,2026-02-23T23:38:31.223Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4909255185,https://www.inaturalist.org/observations/185243170,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Barusa,Barusa gracillima,SPECIES,"Barusa gracillima Pati & Yeo, 2022",IN,,Maharashtra,PRESENT,,17.725689,73.818914,205.0,2014-08-22,22,8,2014,11881037.0,11881037.0,HUMAN_OBSERVATION,iNaturalist,Observations,185243170,sameer_pati,2024-07-16T13:22:44,CC_BY_NC_4_0,Rujuta Vinod,Rujuta Vinod,2026-02-23T22:22:25.691Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
